SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE,game_date,mean_sentiment,min_sentiment,max_sentiment,pos_share,neg_share,post_count,avg_delta_days,min_delta_days,max_delta_days,has_sentiment_data
22022,201939,22200002,"OCT 18, 2022",GSW vs. LAL,W,33,10,22,0.455,4,13,0.308,9,9,1.0,1,5,6,7,4,1,4,1,33,20,1,2022-10-18,0.0,0.0,0.0,0.0,0.0,0.0,,,,False
22022,201939,22200026,"OCT 21, 2022",GSW vs. DEN,L,36,10,22,0.455,5,11,0.455,9,9,1.0,1,4,5,4,0,0,3,2,34,9,1,2022-10-21,0.0,0.0,0.0,0.0,0.0,0.0,,,,False
22022,201939,22200042,"OCT 23, 2022",GSW vs. SAC,W,31,11,22,0.5,7,12,0.583,4,4,1.0,0,5,5,2,1,0,2,3,33,19,1,2022-10-23,0.0,0.0,0.0,0.0,0.0,0.0,,,,False
22022,201939,22200055,"OCT 25, 2022",GSW @ PHX,L,30,7,17,0.412,4,9,0.444,3,5,0.6,0,7,7,8,1,0,1,1,21,-17,1,2022-10-25,0.0,0.0,0.0,0.0,0.0,0.0,,,,False
22022,201939,22200068,"OCT 27, 2022",GSW vs. MIA,W,37,13,22,0.591,7,14,0.5,0,0,0.0,1,6,7,9,1,0,3,0,33,13,1,2022-10-27,0.0,0.0,0.0,0.0,0.0,0.0,,,,False
22022,201939,22200082,"OCT 29, 2022",GSW @ CHA,L,39,10,22,0.455,3,13,0.231,8,8,1.0,0,11,11,6,1,0,2,5,31,-6,1,2022-10-29,0.0,0.0,0.0,0.0,0.0,0.0,,,,False
22022,201939,22200091,"OCT 30, 2022",GSW @ DET,L,35,10,24,0.417,4,14,0.286,8,9,0.889,0,6,6,3,2,0,1,1,32,-12,1,2022-10-30,0.0,0.0,0.0,0.0,0.0,0.0,,,,False
22022,201939,22200104,"NOV 01, 2022",GSW @ MIA,L,34,7,14,0.5,4,10,0.4,5,5,1.0,4,9,13,13,1,0,5,3,23,3,1,2022-11-01,0.0,0.0,0.0,0.0,0.0,0.0,,,,False
22022,201939,22200118,"NOV 03, 2022",GSW @ ORL,L,38,13,22,0.591,8,15,0.533,5,5,1.0,1,2,3,9,0,0,5,3,39,4,1,2022-11-03,0.0,0.0,0.0,0.0,0.0,0.0,,,,False
22022,201939,22200156,"NOV 07, 2022",GSW vs. SAC,W,38,17,24,0.708,7,12,0.583,6,7,0.857,0,8,8,8,0,0,0,2,47,20,1,2022-11-07,0.0,0.0,0.0,0.0,0.0,0.0,,,,False
22022,201939,22200182,"NOV 11, 2022",GSW vs. CLE,W,34,15,23,0.652,6,11,0.545,4,6,0.667,0,4,4,5,1,0,2,4,40,7,1,2022-11-11,0.0,0.0,0.0,0.0,0.0,0.0,,,,False
22022,201939,22200197,"NOV 13, 2022",GSW @ SAC,L,37,9,17,0.529,3,9,0.333,6,6,1.0,0,6,6,4,1,0,4,0,27,0,1,2022-11-13,0.0,0.0,0.0,0.0,0.0,0.0,,,,False
22022,201939,22200205,"NOV 14, 2022",GSW vs. SAS,W,27,5,11,0.455,3,7,0.429,3,3,1.0,1,4,5,5,1,0,1,1,16,17,1,2022-11-14,0.0,0.0,0.0,0.0,0.0,0.0,,,,False
22022,201939,22200220,"NOV 16, 2022",GSW @ PHX,L,36,17,28,0.607,7,11,0.636,9,9,1.0,0,9,9,6,0,1,3,2,50,-14,1,2022-11-16,0.0,0.0,0.0,0.0,0.0,0.0,,,,False
22022,201939,22200233,"NOV 18, 2022",GSW vs. NYK,W,34,9,19,0.474,5,13,0.385,1,3,0.333,0,6,6,10,2,0,5,2,24,18,1,2022-11-18,0.0,0.0,0.0,0.0,0.0,0.0,,,,False
22022,201939,22200245,"NOV 20, 2022",GSW @ HOU,W,37,11,20,0.55,7,14,0.5,4,5,0.8,0,6,6,15,3,2,1,3,33,23,1,2022-11-20,0.0,0.0,0.0,0.0,0.0,0.0,,,,False
22022,201939,22200271,"NOV 23, 2022",GSW vs. LAC,W,32,9,20,0.45,4,10,0.4,0,0,0.0,1,5,6,9,0,0,1,0,22,18,1,2022-11-23,0.0,0.0,0.0,0.0,0.0,0.0,,,,False
22022,201939,22200284,"NOV 25, 2022",GSW vs. UTA,W,36,13,23,0.565,6,13,0.462,1,1,1.0,0,5,5,4,2,0,5,4,33,19,1,2022-11-25,0.0,0.0,0.0,0.0,0.0,0.0,,,,False
22022,201939,22200291,"NOV 27, 2022",GSW @ MIN,W,33,7,17,0.412,4,11,0.364,7,7,1.0,1,10,11,8,1,0,7,1,25,22,1,2022-11-27,0.0,0.0,0.0,0.0,0.0,0.0,,,,False
22022,201939,22200310,"NOV 29, 2022",GSW @ DAL,L,38,11,24,0.458,5,14,0.357,5,6,0.833,1,4,5,5,0,0,4,4,32,-12,1,2022-11-29,0.0,0.0,0.0,0.0,0.0,0.0,,,,False
22022,201939,22200336,"DEC 02, 2022",GSW vs. CHI,W,33,6,16,0.375,4,8,0.5,3,3,1.0,0,11,11,6,0,1,6,5,19,-1,1,2022-12-02,0.0,0.0,0.0,0.0,0.0,0.0,,,,False
