SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE,game_date,mean_sentiment,min_sentiment,max_sentiment,pos_share,neg_share,post_count,avg_delta_days,min_delta_days,max_delta_days,has_sentiment_data
22022,1628378,22200431,"DEC 16, 2022",CLE vs. IND,W,37,14,24,0.583,8,15,0.533,5,5,1.0,0,1,1,3,1,0,2,2,41,7,1,2022-12-16,0.0,0.0,0.0,0.0,0.0,0.0,,,,False
22022,1628378,22200440,"DEC 17, 2022",CLE vs. DAL,W,42,9,21,0.429,1,9,0.111,6,8,0.75,0,4,4,3,1,0,4,4,25,-4,1,2022-12-17,0.0,0.0,0.0,0.0,0.0,0.0,,,,False
22022,1628378,22200452,"DEC 19, 2022",CLE vs. UTA,W,23,8,12,0.667,4,5,0.8,3,3,1.0,0,2,2,1,0,0,1,4,23,8,1,2022-12-19,0.0,0.0,0.0,0.0,0.0,0.0,,,,False
22022,1628378,22200466,"DEC 21, 2022",CLE vs. MIL,W,37,9,21,0.429,3,9,0.333,15,16,0.938,1,3,4,6,2,0,2,4,36,15,1,2022-12-21,0.0,0.0,0.0,0.0,0.0,0.0,,,,False
22022,1628378,22200484,"DEC 23, 2022",CLE vs. TOR,L,35,4,16,0.25,3,12,0.25,1,4,0.25,0,5,5,4,3,0,3,1,12,-12,1,2022-12-23,0.0,0.0,0.0,0.0,0.0,0.0,,,,False
22022,1628378,22200498,"DEC 26, 2022",CLE vs. BKN,L,34,5,16,0.313,3,9,0.333,2,2,1.0,1,2,3,5,1,1,1,2,15,-13,1,2022-12-26,0.0,0.0,0.0,0.0,0.0,0.0,,,,False
22022,1628378,22200524,"DEC 29, 2022",CLE @ IND,L,37,10,25,0.4,5,11,0.455,3,4,0.75,2,2,4,6,2,0,2,2,28,-14,1,2022-12-29,0.0,0.0,0.0,0.0,0.0,0.0,,,,False
22022,1628378,22200540,"DEC 31, 2022",CLE @ CHI,W,37,5,16,0.313,0,6,0.0,5,6,0.833,1,2,3,6,4,0,7,3,15,-9,1,2022-12-31,0.0,0.0,0.0,0.0,0.0,0.0,,,,False
22022,1628378,22200552,"JAN 02, 2023",CLE vs. CHI,W,50,22,34,0.647,7,15,0.467,20,25,0.8,3,5,8,11,0,1,4,3,71,19,1,2023-01-02,0.0,0.0,0.0,0.0,0.0,0.0,,,,False
22022,1628378,22200565,"JAN 04, 2023",CLE vs. PHX,W,36,6,20,0.3,3,12,0.25,5,5,1.0,1,5,6,9,2,0,4,4,20,9,1,2023-01-04,0.0,0.0,0.0,0.0,0.0,0.0,,,,False
