SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE,game_date,mean_sentiment,min_sentiment,max_sentiment,pos_share,neg_share,post_count,avg_delta_days,min_delta_days,max_delta_days,has_sentiment_data
22022,1628973,22200316,"NOV 30, 2022",NYK vs. MIL,L,34,8,22,0.364,0,4,0.0,1,4,0.25,1,4,5,5,1,1,1,1,17,-2,1,2022-11-30,0.0,0.0,0.0,0.0,0.0,0.0,,,,False
22022,1628973,22200337,"DEC 03, 2022",NYK vs. DAL,L,27,5,11,0.455,2,3,0.667,1,2,0.5,0,2,2,3,0,0,3,2,13,-26,1,2022-12-03,0.0,0.0,0.0,0.0,0.0,0.0,,,,False
22022,1628973,22200348,"DEC 04, 2022",NYK vs. CLE,W,32,7,16,0.438,2,4,0.5,7,8,0.875,0,2,2,4,0,1,3,1,23,3,1,2022-12-04,0.0,0.0,0.0,0.0,0.0,0.0,,,,False
22022,1628973,22200365,"DEC 07, 2022",NYK vs. ATL,W,26,2,14,0.143,0,2,0.0,4,4,1.0,1,3,4,6,2,0,4,3,8,9,1,2022-12-07,0.0,0.0,0.0,0.0,0.0,0.0,,,,False
22022,1628973,22200377,"DEC 09, 2022",NYK @ CHA,W,27,3,13,0.231,1,4,0.25,4,4,1.0,0,1,1,11,1,0,2,3,11,13,1,2022-12-09,0.0,0.0,0.0,0.0,0.0,0.0,,,,False
22022,1628973,22200397,"DEC 11, 2022",NYK vs. SAC,W,27,7,14,0.5,0,2,0.0,4,4,1.0,1,2,3,3,2,0,5,1,18,17,1,2022-12-11,0.0,0.0,0.0,0.0,0.0,0.0,,,,False
22022,1628973,22200418,"DEC 14, 2022",NYK @ CHI,W,39,11,21,0.524,3,6,0.5,5,5,1.0,0,2,2,7,1,0,2,2,30,1,1,2022-12-14,0.0,0.0,0.0,0.0,0.0,0.0,,,,False
22022,1628973,22200434,"DEC 16, 2022",NYK @ CHI,W,31,7,14,0.5,6,9,0.667,2,2,1.0,0,2,2,6,3,0,3,1,22,16,1,2022-12-16,0.0,0.0,0.0,0.0,0.0,0.0,,,,False
22022,1628973,22200446,"DEC 18, 2022",NYK @ IND,W,35,11,22,0.5,3,3,1.0,5,5,1.0,0,2,2,3,2,0,4,5,30,3,1,2022-12-18,0.0,0.0,0.0,0.0,0.0,0.0,,,,False
22022,1628973,22200463,"DEC 20, 2022",NYK vs. GSW,W,30,7,16,0.438,2,5,0.4,5,6,0.833,0,3,3,5,1,0,0,1,21,22,1,2022-12-20,0.0,0.0,0.0,0.0,0.0,0.0,,,,False
22022,1628973,22200471,"DEC 21, 2022",NYK vs. TOR,L,39,3,14,0.214,0,3,0.0,1,1,1.0,0,3,3,12,0,0,5,3,7,-1,1,2022-12-21,0.0,0.0,0.0,0.0,0.0,0.0,,,,False
22022,1628973,22200485,"DEC 23, 2022",NYK vs. CHI,L,38,5,15,0.333,1,3,0.333,1,4,0.25,1,3,4,9,0,0,1,0,12,-7,1,2022-12-23,0.0,0.0,0.0,0.0,0.0,0.0,,,,False
22022,1628973,22200493,"DEC 25, 2022",NYK vs. PHI,L,35,10,19,0.526,2,5,0.4,1,2,0.5,0,3,3,11,0,0,1,2,23,-7,1,2022-12-25,0.0,0.0,0.0,0.0,0.0,0.0,,,,False
22022,1628973,22200550,"JAN 02, 2023",NYK vs. PHX,W,39,8,18,0.444,2,3,0.667,6,11,0.545,0,4,4,6,0,0,2,3,24,20,1,2023-01-02,0.0,0.0,0.0,0.0,0.0,0.0,,,,False
22022,1628973,22200568,"JAN 04, 2023",NYK vs. SAS,W,40,17,27,0.63,3,7,0.429,1,3,0.333,2,5,7,6,0,0,4,1,38,14,1,2023-01-04,0.0,0.0,0.0,0.0,0.0,0.0,,,,False
22022,1628973,22200582,"JAN 06, 2023",NYK @ TOR,W,38,9,19,0.474,3,6,0.5,5,7,0.714,1,4,5,8,1,0,5,2,26,-15,1,2023-01-06,0.0,0.0,0.0,0.0,0.0,0.0,,,,False
22022,1628973,22200607,"JAN 09, 2023",NYK vs. MIL,L,39,15,30,0.5,4,10,0.4,10,10,1.0,2,5,7,4,0,0,3,0,44,-2,1,2023-01-09,0.0,0.0,0.0,0.0,0.0,0.0,,,,False
22022,1628973,22200622,"JAN 11, 2023",NYK vs. IND,W,42,11,20,0.55,3,4,0.75,9,9,1.0,0,3,3,4,0,0,1,3,34,7,1,2023-01-11,0.0,0.0,0.0,0.0,0.0,0.0,,,,False
22022,1628973,22200634,"JAN 13, 2023",NYK @ WAS,W,40,12,24,0.5,3,6,0.5,7,7,1.0,0,8,8,8,1,1,1,1,34,19,1,2023-01-13,0.0,0.0,0.0,0.0,0.0,0.0,,,,False
22022,1628973,22200648,"JAN 15, 2023",NYK @ DET,W,42,9,17,0.529,2,4,0.5,7,8,0.875,3,2,5,4,1,1,1,2,27,20,1,2023-01-15,0.0,0.0,0.0,0.0,0.0,0.0,,,,False
22022,1628973,22200659,"JAN 16, 2023",NYK vs. TOR,L,43,11,29,0.379,2,6,0.333,2,4,0.5,4,3,7,2,0,1,4,5,26,2,1,2023-01-16,0.0,0.0,0.0,0.0,0.0,0.0,,,,False
22022,1628973,22200669,"JAN 18, 2023",NYK vs. WAS,L,38,11,24,0.458,2,3,0.667,8,8,1.0,1,2,3,4,2,0,1,1,32,-12,1,2023-01-18,0.0,0.0,0.0,0.0,0.0,0.0,,,,False
22022,1628973,22200684,"JAN 20, 2023",NYK @ ATL,L,36,7,14,0.5,1,2,0.5,4,6,0.667,0,0,0,9,2,3,3,3,19,-19,1,2023-01-20,0.0,0.0,0.0,0.0,0.0,0.0,,,,False
22022,1628973,22200700,"JAN 22, 2023",NYK @ TOR,L,38,6,15,0.4,4,7,0.571,5,7,0.714,0,1,1,5,1,0,3,4,21,-6,1,2023-01-22,0.0,0.0,0.0,0.0,0.0,0.0,,,,False
22022,1628973,22200715,"JAN 24, 2023",NYK vs. CLE,W,36,5,13,0.385,1,3,0.333,3,4,0.75,0,2,2,4,1,0,1,3,14,-11,1,2023-01-24,0.0,0.0,0.0,0.0,0.0,0.0,,,,False
22022,1628973,22200730,"JAN 26, 2023",NYK @ BOS,W,40,12,25,0.48,2,6,0.333,3,4,0.75,1,3,4,7,0,2,1,3,29,-8,1,2023-01-26,0.0,0.0,0.0,0.0,0.0,0.0,,,,False
22022,1628973,22200742,"JAN 28, 2023",NYK @ BKN,L,37,10,19,0.526,0,2,0.0,6,6,1.0,2,1,3,4,1,0,1,2,26,8,1,2023-01-28,0.0,0.0,0.0,0.0,0.0,0.0,,,,False
